Product Code,Name,Description,Small Image,Large Image,Catalogue,Sale Price,Retail Price,Tax Code,SEO friendly URL,Grouping Product Codes,Grouping Product Descriptions,Supplier CRM ID,Supplier Commission Percentage,Weighting/Order,Related Products,Weight In KG/Pounds,Product Width (Previously Volume),Keywords,Unit Type,Min Units,Max Units,In Stock,On Order,Re-order Threshold,Inventory Control,Can Pre-Order,Custom 1,Custom 2,Custom 3,Custom 4,Poplets,Enabled,Capture Details,Limit Download Count,Limit Download IP,On Sale,Hide if Out of Stock,Attributes,Gift Voucher,Drop Shipping,Product Height,Product Depth,Exclude From Search Results,Product Title,Wholesale Sale Price,Tax Code,Cycle Type,Cycle Type Count,Product URL,Product Affiliate URL,Variations Enabled,Variations Code,Variation Options
SSFLAG101BHPKT,Buy Here Pay Here 10' Cone Head Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG101BHP_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG101BHP.png,/shop/flags/sidewalk solution/auto/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/auto/buyherepayhere_conehead_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG102BHPKT,Buy Here Pay Here 10' Smiley Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG102BHP_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG102BHP.png,/shop/flags/sidewalk solution/auto/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/auto/buyherepayhere_smiley_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG105BHPKT,Buy Here Pay Here 10' Slant Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG105BHP_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG105BHP.png,/shop/flags/sidewalk solution/auto/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/auto/buyherepayhere_slant_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG101FWKT,Fireworks 10' Cone Head Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG101FW_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG101FW.png,/shop/flags/sidewalk solution/fireworks/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/fireworks/fireworks_conehead_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG102FWKT,Fireworks 10' Smiley Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG102FW_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG102FW.png,/shop/flags/sidewalk solution/fireworks/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/fireworks/fireworks_smiley_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG103FWKT,Fireworks 10' Blue Star Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG103FW_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG103FW.png,/shop/flags/sidewalk solution/fireworks/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/fireworks/fireworks_bluestar_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG104FWKT,Fireworks 10' Red Star Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG104FW_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG104FW.png,/shop/flags/sidewalk solution/fireworks/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/fireworks/fireworks_redstar_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG105FWKT,Fireworks 10' Slant Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG105FW_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG105FW.png,/shop/flags/sidewalk solution/fireworks/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/fireworks/fireworks_slant_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG101GOKT,Grand Opening 10' Cone Head Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG101GO_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG101GO.png,/shop/flags/sidewalk solution/business/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/business/grandopening_conehead_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG103GOKT,Grand Opening 10' Blue Star Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG103GO_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG103GO.png,/shop/flags/sidewalk solution/business/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/business/grandopening_bluestar_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG104GOKT,Grand Opening 10' Red Star Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG104GO_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG104GO.png,/shop/flags/sidewalk solution/business/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/business/grandopening_redstar_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG105GOKT,Grand Opening 10' Slant Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG105GO_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG105GO.png,/shop/flags/sidewalk solution/business/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/business/grandopening_slant_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG101MKT,Model 10' Cone Head Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG101M_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG101M.png,/shop/flags/sidewalk solution/property management/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/property_management/model_conehead_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG102MKT,Model 10' Smiley Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG102M_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG102M.png,/shop/flags/sidewalk solution/property management/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/property_management/model_smiley_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG103MKT,Model 10' Blue Star Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG103MS_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG103MS.png,/shop/flags/sidewalk solution/property management/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/property_management/model_bluestar_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG104MKT,Model 10' Red Star Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG104MS_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG104MS.png,/shop/flags/sidewalk solution/property management/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/property_management/model_redstar_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG105MKT,Model 10' Slant Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG105MS_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG105MS.png,/shop/flags/sidewalk solution/property management/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/property_management/model_slant_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG102MSKT,Models 10' Smiley Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG102MS_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG102MS.png,/shop/flags/sidewalk solution/property management/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/property_management/models_smiley_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG103MSKT,Models 10' Blue Star Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG103MS_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG103MS.png,/shop/flags/sidewalk solution/property management/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/property_management/models_bluestar_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG104MSKT,Models 10' Red Star Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG104MS_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG104MS.png,/shop/flags/sidewalk solution/property management/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/property_management/models_redstar_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG105MSKT,Models 10' Slant Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG105MS_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG105MS.png,/shop/flags/sidewalk solution/property management/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/property_management/models_slant_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG101NCKT,New Cars 10' Cone Head Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG101NC_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG101NC.png,/shop/flags/sidewalk solution/auto/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/auto/newcars_conehead_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG102NCKT,New Cars 10' Smiley Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG102NC_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG102NC.png,/shop/flags/sidewalk solution/auto/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/auto/newcars_smiley_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG103NCKT,New Cars 10' Blue Star Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG103NC_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG103NC.png,/shop/flags/sidewalk solution/auto/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/auto/newcars_bluestar_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG104NCKT,New Cars 10' Red Star Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG104NC_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG104NC.png,/shop/flags/sidewalk solution/auto/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/auto/newcars_redstar_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG105NCKT,New Cars 10' Slant Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG105NC_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG105NC.png,/shop/flags/sidewalk solution/auto/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/auto/newcars_slant_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG101OKT,Open 10' Cone Head Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG101O_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG101O.png,/shop/flags/sidewalk solution/business/;/shop/flags/sidewalk solution/property management/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/business/open_conehead_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/business/open_conehead 2.jpg;/Assets/img/products/feather/sidewalk/poplets/business/open_conehead.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG102OKT,Open 10' Smiley Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG102O_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG102O.png,/shop/flags/sidewalk solution/business/;/shop/flags/sidewalk solution/property management/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/business/open_smiley_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG103OKT,Open 10' Blue Star Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG103O_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG103O.png,/shop/flags/sidewalk solution/business/;/shop/flags/sidewalk solution/property management/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/business/sale_bluestar_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG104OKT,Open 10' Red Star Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG104O_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG104O.png,/shop/flags/sidewalk solution/business/;/shop/flags/sidewalk solution/property management/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/business/open_redstar_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG105OKT,Open 10' Slant Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG105O_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG105O.png,/shop/flags/sidewalk solution/business/;/shop/flags/sidewalk solution/property management/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/business/open_slant_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG101OHKT,Open House 10' Cone Head Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG101OH_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG101OH.png,/shop/flags/sidewalk solution/property management/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/property_management/openhouse_conehead_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG102OHKT,Open House 10' Smiley Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG102OH_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG102OH.png,/shop/flags/sidewalk solution/property management/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/property_management/openhouse_smiley_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFLAG103OHKT,Open House 10' Blue Star Flag Kit,"The Sidewalk Solution is one of our most versatile advertising solutions, enabling users to easily place feather flags anywhere they want.",/Assets/img/products/feather/sidewalk/sm/SSFLAG103OH_SM.png,/Assets/img/products/feather/sidewalk/lg/SSFLAG103OH.png,/shop/flags/sidewalk solution/property management/;,US/74.25;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123736}",,,,/Assets/img/products/feather/sidewalk/poplets/property_management/openhouse_bluestar_sf.jpg;/Assets/img/products/feather/sidewalk/poplets/base_v2.jpg;,,,,,,,,,,,,,,,,,,,,,,
